user_id,free_meal,free_checked_bags,no_cancellation_fees,exclusive_discounts,free_hotel_night
601917,no,no,no,no,no
517839,no,no,no,no,no
532607,no,yes,no,no,no
551620,no,no,no,yes,no
559473,no,no,no,no,no
519089,no,yes,no,no,no
453168,no,no,no,no,no
599765,no,no,no,no,no
510944,no,yes,yes,no,no
532742,no,no,no,no,no
571429,no,no,no,no,no
550300,no,no,no,no,yes
511567,no,yes,yes,no,yes
512283,no,no,yes,no,yes
516556,no,no,no,no,no
647662,no,no,no,no,no
401245,no,no,no,no,no
524805,no,no,no,no,no
722828,no,no,no,no,no
542366,no,no,no,no,no
499379,no,no,no,no,no
519412,no,no,no,no,no
531650,no,no,no,no,no
624593,no,no,no,no,no
586096,no,no,no,no,no
512443,no,no,no,no,no
530213,no,no,no,no,no
665329,no,no,no,no,no
610909,no,no,no,no,no
534747,no,no,no,no,no
513807,no,yes,no,no,no
486605,no,no,no,no,no
449326,no,no,no,no,no
567195,no,no,no,no,no
605619,no,yes,no,no,no
631174,no,no,no,no,no
487002,no,no,no,no,no
429345,no,no,no,no,no
734565,no,no,no,no,no
651805,no,no,no,no,no
536658,no,no,no,no,no
376159,no,no,no,no,no
554507,no,no,no,no,no
557876,no,no,no,no,no
566735,no,yes,no,no,yes
565251,no,no,no,yes,no
669356,no,no,no,no,no
528411,no,yes,no,no,no
519596,no,no,no,no,no
356046,no,no,no,no,no
469699,no,no,no,no,no
540664,no,no,no,no,no
641106,no,yes,no,no,no
359653,no,no,no,no,no
549714,no,no,no,no,no
415381,no,yes,no,no,no
486261,no,no,no,no,no
567682,no,no,no,no,no
553984,no,no,no,no,no
510707,no,no,no,no,no
620991,no,no,no,no,no
536000,no,yes,no,no,no
506777,no,no,no,no,no
499313,no,no,no,no,no
567052,no,no,no,no,no
547342,no,no,no,no,no
527552,no,no,no,no,no
567061,no,no,no,no,no
525410,no,no,no,no,yes
546529,no,yes,no,no,yes
507617,no,no,no,no,no
552643,no,no,no,no,no
446933,no,no,no,no,yes
531361,no,no,no,no,no
527389,no,no,no,no,no
556824,no,no,no,no,yes
626587,no,no,no,no,no
544367,no,no,no,no,no
600444,no,no,yes,no,yes
724581,no,yes,yes,yes,no
615674,no,no,no,no,no
714504,no,no,no,no,no
569733,no,no,no,no,yes
549357,no,no,no,no,no
125845,no,no,no,no,no
519205,no,no,no,no,no
545010,no,no,no,no,no
438406,no,no,no,no,no
600926,no,no,no,no,no
539338,no,no,no,no,no
528330,no,no,no,no,no
621081,no,no,no,no,no
445515,no,no,no,no,no
472966,no,no,no,no,no
388947,no,no,no,no,no
578892,no,no,no,no,yes
559936,no,no,no,no,yes
538666,no,no,no,no,no
153982,no,no,no,no,no
526079,no,yes,no,no,no
539656,no,no,no,no,no
546881,no,no,no,no,no
472614,no,no,no,no,no
586312,no,no,no,no,no
563853,no,yes,no,no,no
602793,no,no,no,no,no
519961,no,no,no,no,no
447951,no,no,no,no,no
551685,no,no,no,no,no
523846,no,no,no,no,no
624198,no,no,no,no,no
528661,no,no,no,no,no
618664,no,no,no,no,no
521884,no,no,no,no,no
510533,no,no,no,no,no
607706,no,no,no,no,no
545360,no,no,no,no,no
382181,no,no,no,no,no
523271,no,no,no,no,no
533248,no,yes,no,no,no
561652,no,no,no,no,no
638140,no,yes,no,no,no
558300,no,no,no,no,no
524448,no,no,no,no,no
513953,no,no,no,no,no
511764,no,no,no,no,no
475060,no,no,no,no,no
582833,no,no,no,no,no
543437,no,no,no,no,no
607626,no,no,no,no,no
530645,no,no,yes,no,yes
507759,no,no,no,no,no
548872,no,no,no,no,no
572479,no,no,no,no,yes
525722,no,no,yes,no,yes
715059,no,no,no,no,no
611177,no,no,no,no,no
380436,no,no,no,no,no
615006,no,no,no,no,no
600163,no,no,no,no,no
516092,no,yes,no,no,no
509419,no,yes,no,no,yes
522402,no,no,no,no,no
217136,no,no,no,no,no
542383,no,no,no,no,no
618881,no,yes,no,no,no
667916,no,no,no,no,no
521587,no,no,no,no,no
465568,no,no,no,no,no
573493,no,no,no,no,no
524766,no,no,no,no,no
528216,no,no,no,no,no
543038,no,no,no,no,no
558270,no,no,no,no,yes
564604,no,yes,no,no,no
607998,no,no,no,no,no
596732,no,no,no,no,no
592082,no,no,no,no,no
475531,no,yes,no,no,no
513338,no,no,no,no,no
570215,no,no,no,no,no
583200,no,no,no,no,no
490576,no,no,no,no,no
522315,no,no,no,no,no
502435,no,no,no,no,no
556214,no,no,no,no,no
525761,no,no,no,no,no
520422,no,no,no,no,no
564713,no,yes,no,no,no
520397,no,yes,no,no,no
512791,no,yes,no,no,no
511379,no,yes,no,no,no
386914,no,yes,no,no,no
534066,no,no,yes,no,yes
566999,no,no,no,no,no
584012,no,no,no,no,no
578929,no,no,no,no,no
518963,no,no,no,no,no
558966,no,no,no,no,no
598276,no,no,no,no,no
474951,no,no,yes,no,yes
646257,no,no,no,no,no
617458,no,no,no,no,no
552487,no,no,no,no,no
531987,no,no,no,no,no
590954,no,no,no,no,no
498363,no,no,no,no,no
611251,no,no,no,no,no
544698,no,no,no,no,no
538306,no,no,no,no,no
597878,no,no,no,no,no
516561,no,no,no,no,no
624215,no,yes,no,no,yes
551051,no,no,no,no,no
580460,no,no,no,no,no
519595,no,no,no,no,no
587470,no,no,no,no,no
777366,no,no,no,no,no
566953,no,no,no,no,no
616802,no,yes,no,no,no
530385,no,no,no,no,no
514315,no,no,no,no,no
582484,no,no,no,no,no
592132,no,no,no,no,no
603053,no,no,no,no,no
533393,no,no,no,no,no
520188,no,no,no,no,no
512063,no,no,no,no,no
514167,no,no,no,no,yes
626520,no,no,no,no,no
527735,no,no,no,no,no
513543,no,no,no,no,no
601282,no,no,no,no,no
597836,no,yes,no,no,no
608725,no,no,no,no,no
516177,no,yes,no,no,no
533283,no,no,no,no,no
701565,no,no,no,no,no
581120,no,yes,no,no,yes
546061,no,no,no,no,no
510490,no,no,no,no,no
528528,no,no,no,no,no
534742,no,no,no,no,no
611887,no,no,no,no,no
509302,no,no,no,no,no
577541,no,no,no,no,no
578488,no,no,no,no,no
567172,no,no,no,no,no
566726,no,no,no,no,no
531777,no,no,no,no,no
516739,no,no,no,no,no
512848,no,no,no,no,no
522118,no,no,no,no,no
525106,no,no,no,no,no
547555,no,yes,yes,no,yes
428552,no,no,no,no,no
540974,no,no,no,no,no
518211,no,yes,no,no,yes
609240,no,yes,no,no,no
399799,no,no,no,no,no
656873,no,no,no,no,no
619983,no,no,no,no,no
448025,no,no,no,no,no
505498,no,yes,no,no,no
525022,no,yes,no,no,no
511160,no,no,no,no,no
522286,no,yes,no,no,no
541240,no,no,no,no,no
529768,no,no,no,no,no
666174,no,no,no,no,no
537470,no,no,no,no,no
573040,no,no,no,no,no
601158,no,no,no,no,no
544647,no,no,no,no,no
547325,no,no,no,no,no
608764,no,no,no,no,no
526668,no,no,no,no,no
568931,no,yes,yes,no,no
517819,no,no,no,no,no
489802,no,no,no,no,no
524722,no,no,no,no,no
653332,no,no,no,no,no
512302,no,no,no,no,no
529428,no,no,no,no,no
464080,no,no,no,no,no
517743,no,no,no,no,no
516089,no,no,no,no,no
467809,no,no,no,no,no
528046,no,no,no,no,no
637457,no,no,no,no,no
535365,no,no,no,no,no
543557,no,no,no,no,no
513322,no,yes,no,no,no
714166,no,no,no,no,no
538131,no,no,no,no,no
477597,no,no,no,no,no
520558,no,no,no,no,no
547130,no,no,no,no,no
635587,no,no,no,no,no
562886,no,yes,no,no,yes
431602,no,yes,no,no,no
441200,no,no,no,no,no
594503,no,no,no,no,no
681720,no,no,no,no,no
542605,no,no,no,no,no
559176,no,no,no,no,no
550830,no,no,no,no,no
497678,no,no,no,no,no
595740,no,no,no,no,no
656708,no,no,no,no,no
543052,no,no,yes,no,no
490358,no,yes,no,no,no
774666,no,yes,no,no,no
450615,no,yes,no,no,no
618392,no,no,no,no,no
595123,no,no,no,no,no
608343,no,yes,no,no,no
491559,no,no,no,no,no
556119,no,no,no,no,no
512078,no,no,no,no,no
521211,no,no,no,no,no
616789,no,no,no,no,no
514589,no,no,no,no,no
519853,no,no,no,no,no
530906,no,no,no,no,no
651030,no,no,no,no,no
637075,no,no,no,no,no
512631,no,no,no,yes,no
507573,no,no,no,no,no
544002,no,no,no,no,no
659664,no,no,yes,no,yes
498857,no,no,no,no,no
519419,no,no,no,no,no
558018,no,no,no,no,no
591593,no,no,no,no,no
586811,no,no,no,no,no
514113,no,no,no,no,no
510960,no,no,no,no,no
509069,no,no,no,no,no
525308,no,no,no,no,no
583120,no,yes,no,no,no
499669,no,no,no,no,no
543559,no,no,no,no,no
576366,no,no,no,no,no
515478,no,no,no,no,no
623815,no,no,no,no,no
525043,no,no,no,no,no
540253,no,no,no,no,no
523866,no,no,no,no,no
548743,no,no,no,no,no
572133,no,no,no,no,no
595852,no,yes,no,no,no
619218,no,no,no,no,no
595184,no,yes,yes,no,no
512695,no,no,yes,no,no
526445,no,no,no,no,no
500532,no,no,no,no,no
561339,no,yes,no,no,no
683663,no,no,no,no,no
616470,no,no,no,no,no
557672,no,no,no,no,no
546884,no,no,no,no,no
515739,no,no,no,no,no
477285,no,no,no,no,no
538413,no,no,no,no,no
530656,no,no,no,no,no
538788,no,no,no,no,no
570988,no,no,no,no,no
560870,no,no,no,no,no
512589,no,no,no,no,no
546612,no,no,no,no,no
497829,no,no,no,no,no
534254,no,no,no,no,no
530585,no,no,no,no,no
513826,no,no,no,no,no
717546,no,no,no,no,no
622813,no,yes,no,no,no
584001,no,no,no,no,no
533527,no,no,no,no,no
589775,no,no,no,no,no
604136,no,no,no,no,no
603809,no,no,no,no,no
551681,no,no,no,no,no
564377,no,no,no,no,no
609868,no,no,no,no,yes
671066,no,no,no,no,no
537595,no,no,no,no,no
570219,no,yes,no,no,no
468106,no,no,no,no,no
522939,no,no,no,no,no
558466,no,no,no,no,no
527541,no,no,no,no,no
707260,no,no,no,no,no
555990,no,no,no,no,no
436320,no,no,no,no,no
458855,no,no,no,no,no
520480,no,no,no,yes,no
557799,no,no,no,no,no
550985,no,no,no,no,no
630992,no,no,no,no,no
614828,no,no,no,no,no
585768,no,no,no,no,no
555275,no,no,no,no,no
543476,no,no,no,no,no
529787,no,yes,no,no,no
530118,no,yes,yes,no,yes
612797,no,no,no,no,no
521379,no,no,no,no,no
478003,no,no,no,no,no
585595,no,no,no,no,no
516053,no,no,yes,no,no
582343,no,no,no,no,no
508240,no,no,no,no,no
510104,no,no,no,no,no
519393,no,no,no,no,no
514623,no,no,no,no,no
538139,no,no,no,no,no
577386,no,no,no,no,no
543075,no,no,no,no,no
593494,no,no,no,no,no
516763,no,no,no,no,no
585832,no,no,no,no,no
554269,no,no,no,no,no
669348,no,no,no,no,no
651675,no,yes,no,no,no
464782,no,no,no,no,no
533123,no,no,no,no,no
553208,no,no,no,no,no
519725,no,no,no,no,no
500078,no,no,no,no,no
530383,no,no,no,no,no
506013,no,yes,no,no,no
550298,no,no,no,no,no
639458,no,no,no,no,no
584247,no,no,no,no,no
536651,no,yes,no,yes,no
631993,no,no,no,no,no
573946,no,no,no,no,no
568013,no,no,no,no,no
544749,no,no,no,no,no
490348,no,no,no,no,no
380874,no,no,no,yes,no
693729,no,no,no,no,no
563691,no,no,no,no,no
586774,no,no,no,no,no
595442,no,no,no,no,no
512362,no,no,no,no,no
635790,no,yes,no,no,no
489730,no,no,no,no,no
529048,no,no,no,no,no
602918,no,no,no,no,no
524834,no,no,no,no,no
558506,no,no,no,no,no
535610,no,no,no,no,no
531109,no,yes,no,no,yes
582636,no,no,no,no,no
354260,no,no,no,no,no
541438,no,no,no,no,no
526959,no,yes,no,no,no
520920,no,no,no,no,no
511549,no,no,no,no,no
491597,no,no,no,no,no
553985,no,no,no,no,yes
559901,no,no,no,no,yes
516282,no,yes,no,no,no
518826,no,no,no,no,no
587899,no,no,no,no,no
628671,no,no,no,no,no
517847,no,no,no,no,no
533048,no,no,no,no,no
533827,no,no,no,no,no
633406,no,no,no,no,no
511418,no,no,no,no,no
565514,no,yes,no,no,no
534045,no,no,no,no,no
551963,no,yes,no,yes,no
548391,no,no,no,no,no
736075,no,yes,no,no,yes
507376,no,no,no,no,no
533809,no,no,no,no,no
510003,no,no,no,no,no
559228,no,no,no,no,no
651818,no,no,no,no,no
514210,no,no,no,no,no
512999,no,no,no,no,no
550711,no,no,no,no,no
519957,no,no,no,no,no
512103,no,yes,no,no,no
664405,no,no,no,no,no
500828,no,no,no,no,no
496972,no,no,no,no,no
488410,no,no,no,no,no
541224,no,no,no,no,no
527455,no,yes,no,no,no
525405,no,no,no,no,no
526727,no,yes,no,no,no
510449,no,yes,no,no,no
544480,no,no,no,no,no
552623,no,no,no,no,no
523511,no,no,no,no,no
565459,no,no,no,no,no
559107,no,no,no,yes,no
629647,no,no,no,no,no
600750,no,no,no,no,no
549251,no,no,no,no,no
622343,no,yes,no,no,no
631970,no,no,no,no,no
508367,no,no,no,no,no
675594,no,yes,no,no,no
602433,no,no,no,no,no
520106,no,no,no,no,no
482602,no,no,no,no,no
519541,no,no,no,no,no
509346,no,no,no,no,no
529422,no,no,no,no,no
621811,no,no,no,no,no
533716,no,no,no,no,no
527467,no,no,no,no,no
516287,no,no,no,no,no
577215,no,no,no,no,no
573648,no,no,no,no,no
555894,no,yes,no,yes,no
590744,no,no,no,no,no
542254,no,no,no,no,no
517676,no,no,no,no,no
526084,no,no,no,no,no
521004,no,no,no,no,yes
525053,no,no,no,no,no
538703,no,no,no,no,no
525168,no,no,no,no,no
562641,no,no,no,no,no
612685,no,no,no,no,no
522441,no,no,no,no,no
594948,no,no,no,no,no
564842,no,no,no,no,no
527081,no,no,no,no,no
627518,no,no,no,no,no
645168,no,no,no,no,no
478146,no,yes,no,no,no
518219,no,no,no,no,no
588048,no,yes,no,no,no
229009,no,no,no,no,no
340166,no,no,no,no,no
539627,no,no,no,no,no
509969,no,no,no,no,no
575500,no,no,no,no,no
638565,no,no,no,no,no
548560,no,no,no,no,no
539384,no,no,no,no,no
523657,no,no,no,no,no
509413,no,no,no,no,no
589812,no,no,no,no,no
586122,no,no,no,no,no
549313,no,no,no,no,no
570279,no,no,no,no,no
591255,no,no,no,no,no
507557,no,no,no,no,no
548990,no,no,no,no,no
550134,no,no,no,no,no
514071,no,no,no,no,no
634795,no,no,no,no,no
513381,no,no,no,no,no
522927,no,no,no,no,no
508912,no,no,no,no,no
693301,no,no,no,no,no
656560,no,no,no,no,no
488009,no,no,no,no,no
551615,no,no,no,no,no
637633,no,no,no,no,no
591599,no,no,no,no,no
518191,no,yes,no,no,no
544604,no,no,no,no,no
565464,no,no,no,no,no
512680,no,no,no,no,no
598075,no,no,no,no,no
518041,no,no,no,no,no
551627,no,yes,no,no,no
589140,no,no,no,no,no
521259,no,no,no,no,no
593020,no,no,no,no,no
584423,no,no,no,no,no
520497,no,yes,no,no,no
560213,no,yes,no,no,no
514660,no,no,no,no,no
644784,no,no,no,no,no
531971,no,no,no,no,no
524807,no,no,no,no,no
528417,no,no,no,no,no
559441,no,no,no,no,no
509765,no,no,no,no,yes
519313,no,no,no,no,no
526855,no,no,no,no,no
703333,no,no,no,no,no
570626,no,yes,no,no,no
536566,no,no,no,no,no
545771,no,no,no,no,no
728820,no,no,no,no,no
396552,no,no,no,no,no
509414,no,no,no,no,no
557496,no,no,no,no,no
565070,no,no,no,no,no
642578,no,no,no,no,no
521282,no,no,no,no,no
551486,no,no,no,no,no
174997,no,no,no,no,no
605615,no,no,no,no,no
511125,no,yes,no,yes,no
533908,no,no,no,no,no
517548,no,no,no,no,no
554284,no,no,no,no,no
645022,no,no,no,no,no
538216,no,no,no,no,no
539625,no,no,no,no,no
610670,no,no,no,no,no
556714,no,no,no,no,no
745292,no,no,no,no,no
512691,no,no,no,no,no
568641,no,no,no,no,no
721552,no,no,no,no,no
547857,no,no,no,no,no
485658,no,yes,no,no,yes
504320,no,no,no,no,no
566061,no,no,no,no,no
540666,no,no,no,no,no
530315,no,no,no,no,no
443305,no,no,no,no,no
526676,no,no,no,no,no
490517,no,yes,no,no,no
567950,no,no,no,no,no
695132,no,no,no,no,no
528826,no,no,no,no,no
545345,no,no,no,no,no
562869,no,yes,no,no,yes
502875,no,no,no,no,no
527365,no,no,no,no,no
562315,no,no,no,no,no
555277,no,no,no,no,no
537481,no,no,no,no,no
533550,no,no,no,no,no
529249,no,no,no,no,no
160754,no,no,no,no,no
443453,no,no,no,no,yes
546842,no,no,no,no,no
152583,no,no,no,no,no
524057,no,no,no,no,no
583623,no,no,no,no,no
458762,no,yes,no,no,no
575253,no,no,no,no,no
628762,no,no,no,no,no
661639,no,no,no,no,no
507728,no,no,no,no,no
509242,no,no,no,no,no
515243,no,no,no,no,no
508546,no,no,no,no,no
681050,no,no,no,no,no
472446,no,no,no,no,no
619109,no,no,no,no,no
514951,no,no,no,no,no
763792,no,no,no,no,no
636739,no,no,no,no,no
563162,no,no,no,no,no
542657,no,no,no,yes,no
540597,no,no,no,no,no
517825,no,yes,no,no,yes
527359,no,no,no,no,no
476393,no,no,no,no,no
541326,no,no,no,no,no
521065,no,yes,no,no,no
511219,no,no,no,no,no
585583,no,no,no,no,no
486454,no,no,no,no,no
571819,no,no,no,no,no
614412,no,no,no,no,no
559661,no,no,no,no,no
556623,no,yes,no,no,no
562283,no,no,no,no,no
571643,no,no,no,no,no
500196,no,no,no,no,no
490608,no,yes,no,no,no
626329,no,no,no,no,no
613655,no,no,no,no,no
504669,no,no,no,no,no
512880,no,no,no,no,no
500257,no,no,no,no,no
620453,no,no,no,no,no
539146,no,no,no,no,no
567589,no,no,no,no,no
586192,no,no,no,no,no
615783,no,no,no,no,no
563021,no,no,no,no,no
509341,no,no,no,no,no
665676,no,no,no,no,no
542036,no,no,no,no,no
540413,no,no,no,no,no
576040,no,no,no,no,no
579829,no,no,no,no,no
513164,no,no,no,no,no
514261,no,no,no,no,no
522943,no,no,no,no,no
765745,no,no,no,no,no
611583,no,yes,no,no,no
504473,no,no,no,no,no
537725,no,no,no,no,no
518696,no,no,no,no,no
556841,no,no,no,no,no
519532,no,yes,no,no,no
546671,no,no,no,no,no
522426,no,no,no,no,yes
520804,no,no,no,no,no
592372,no,no,no,no,no
528158,no,no,no,no,no
512826,no,yes,no,no,no
695094,no,no,no,no,no
633235,no,no,no,no,no
490201,no,no,no,no,no
582482,no,no,no,no,no
547594,no,no,no,no,no
249521,no,no,no,no,no
559266,no,no,no,no,no
511399,no,no,no,no,no
495080,no,no,no,no,no
483483,no,no,no,no,no
548037,no,no,no,no,no
592707,no,no,no,no,no
559834,no,no,no,no,no
494630,no,no,no,no,no
509098,no,no,no,no,no
513582,no,no,no,no,no
595861,no,no,no,no,no
557525,no,no,no,no,no
447053,no,no,no,no,no
552760,no,no,no,no,no
536675,no,no,no,no,no
542451,no,no,no,no,no
666718,no,no,no,no,no
509160,no,no,no,no,no
565419,no,no,no,no,no
531500,no,no,no,no,no
527824,no,yes,yes,no,yes
581365,no,no,no,no,no
577208,no,no,no,no,no
534971,no,no,no,no,no
507273,no,no,no,no,no
521921,no,no,no,no,no
528378,no,no,no,no,no
538438,no,no,no,no,no
562042,no,no,no,no,no
653838,no,yes,no,no,no
516340,no,no,no,no,no
512148,no,no,no,no,no
504610,no,no,no,no,no
588313,no,no,no,no,no
425966,no,no,no,no,no
635249,no,yes,no,no,no
568602,no,no,no,no,no
528242,no,no,no,no,no
560929,no,no,no,no,no
567342,no,no,no,no,no
528906,no,no,no,no,no
513096,no,yes,no,no,no
671975,no,no,no,no,no
512587,no,no,no,no,no
570692,no,no,no,no,no
614918,no,yes,yes,no,yes
543008,no,yes,no,no,no
492371,no,no,no,no,no
560915,no,no,no,no,no
523526,no,no,no,no,no
511996,no,no,no,no,no
581388,no,no,no,no,no
529214,no,no,no,no,no
590659,no,no,no,no,no
554213,no,no,no,no,no
515423,no,no,no,no,no
537975,no,no,no,no,no
500299,no,no,no,no,no
658528,no,no,no,no,no
585187,no,yes,no,no,no
515258,no,no,no,no,no
579307,no,yes,yes,no,yes
635861,no,no,no,no,no
531027,no,yes,no,no,no
514785,no,no,no,no,no
537212,no,no,no,no,no
478801,no,no,no,no,no
514235,no,no,no,no,no
421515,no,no,no,no,no
520696,no,no,no,no,no
621072,no,no,no,no,no
519260,no,no,no,no,no
528379,no,no,no,no,no
499969,no,no,no,no,no
553783,no,no,no,no,no
494463,no,no,no,no,no
524038,no,no,no,no,yes
573237,no,no,no,no,no
478533,no,no,no,no,no
343928,no,no,no,no,no
578886,no,no,no,no,no
510227,no,no,no,no,no
609720,no,no,no,no,no
520934,no,no,no,no,no
673076,no,no,no,no,no
494374,no,no,no,no,no
498607,no,no,no,no,no
530797,no,no,no,no,no
610294,no,no,no,no,no
547911,no,no,no,no,no
532705,no,no,no,no,no
522944,no,yes,no,no,no
627451,no,no,no,no,no
546740,no,no,no,no,no
623043,no,yes,no,no,yes
497475,no,yes,no,no,no
569534,no,yes,yes,no,no
556391,no,no,no,no,no
527321,no,no,no,no,no
514944,no,no,no,no,no
518422,no,no,no,no,no
446473,no,no,no,no,no
600304,no,no,no,no,no
512193,no,no,no,no,no
576541,no,yes,no,no,no
577625,no,no,no,no,no
559148,no,yes,no,no,no
543165,no,no,no,no,no
518867,no,no,no,no,no
444885,no,no,no,no,no
679442,no,no,no,no,no
603345,no,no,no,no,no
534957,no,no,no,no,no
542965,no,no,no,no,no
593719,no,no,no,no,no
526206,no,no,no,no,no
527232,no,no,no,no,no
623142,no,no,no,no,no
568086,no,no,no,no,no
536035,no,no,no,no,no
590130,no,no,no,no,no
557402,no,no,no,no,no
589995,no,yes,no,no,no
536275,no,no,no,no,no
535791,no,no,no,no,no
515908,no,no,no,no,no
538274,no,no,no,no,no
511589,no,no,no,no,no
576833,no,no,no,no,no
515831,no,no,no,no,no
548120,no,yes,no,no,no
511455,no,no,no,no,no
550973,no,yes,no,no,yes
512552,no,no,no,no,no
468666,no,no,no,no,no
534842,no,no,no,no,no
622418,no,no,no,no,no
489096,no,no,no,no,no
195192,no,no,no,no,no
597734,no,no,no,no,no
509202,no,no,no,no,no
596409,no,no,no,no,no
529520,no,no,no,no,no
633195,no,no,no,no,no
411701,no,no,no,no,no
613275,no,no,no,no,no
596820,no,no,no,no,no
548006,no,yes,no,no,no
498154,no,no,no,no,no
481292,no,yes,no,no,no
647638,no,no,no,no,no
471161,no,yes,no,no,no
531217,no,no,no,no,no
587753,no,no,no,no,no
550868,no,no,no,no,no
523729,no,no,no,no,no
569342,no,no,no,no,no
552861,no,no,no,no,no
539671,no,no,no,no,no
563052,no,no,no,no,no
564234,no,no,no,no,no
562362,no,no,no,no,no
518722,no,yes,no,no,no
532623,no,no,no,no,no
618308,no,no,no,no,no
493476,no,no,no,no,no
524739,no,no,no,no,no
667718,no,yes,no,no,no
679831,no,no,no,no,no
483525,no,no,no,no,no
615922,no,no,no,no,no
625703,no,no,no,no,no
526900,no,no,no,no,no
532312,no,yes,no,no,no
741773,no,no,no,no,no
531994,no,no,no,no,no
510379,no,no,no,no,no
562010,no,yes,yes,no,no
514208,no,no,no,no,no
581461,no,no,no,no,no
508944,no,no,no,no,no
456318,no,no,no,no,no
531771,no,no,no,yes,no
511977,no,no,no,no,no
593401,no,no,no,no,no
585717,no,no,no,no,no
552649,no,no,no,no,no
578511,no,no,no,no,no
587459,no,no,no,no,no
542189,no,no,no,no,no
532225,no,yes,no,no,no
643344,no,no,no,no,no
535734,no,no,no,no,no
548310,no,no,no,no,no
566650,no,no,no,no,no
551662,no,no,no,no,no
509635,no,no,no,no,no
602921,no,no,no,no,no
621922,no,no,no,no,no
550421,no,no,no,no,no
354311,no,no,no,no,no
705310,no,no,no,no,no
508713,no,no,no,no,no
522112,no,no,no,no,no
538696,no,no,no,no,no
538270,no,no,no,no,no
521331,no,no,no,no,no
566626,no,no,no,no,no
546587,no,no,no,no,no
544256,no,no,no,no,no
551473,no,no,no,no,no
636526,no,no,no,no,no
525864,no,no,no,no,no
669140,no,no,no,no,no
569472,no,no,no,no,no
630694,no,no,no,no,no
520054,no,no,no,no,no
537659,no,no,no,no,no
486113,no,no,no,no,no
544015,no,no,no,no,no
613383,no,no,no,no,no
555193,no,no,no,no,no
544839,no,no,no,no,no
598526,no,no,no,no,no
541001,no,no,no,no,no
471946,no,no,no,no,no
492999,no,no,no,no,no
437251,no,no,no,no,no
655051,no,no,no,no,no
560897,no,yes,no,no,no
683976,no,no,no,no,no
583483,no,no,no,no,no
589171,no,no,no,no,no
540348,no,no,no,no,no
567548,no,no,no,no,no
517571,no,no,no,no,no
557879,no,no,no,no,no
532656,no,no,no,no,no
648852,no,no,no,no,no
741902,no,no,no,no,no
515271,no,no,no,no,no
628752,no,no,no,no,no
463867,no,no,no,no,no
505289,no,no,no,no,no
572529,no,no,no,no,no
602598,no,no,no,no,no
619971,no,no,no,no,no
517486,no,no,no,no,no
532835,no,no,no,no,no
476535,no,yes,no,no,no
586272,no,no,no,no,no
532347,no,yes,no,no,no
562192,no,yes,no,no,no
554922,no,no,no,no,no
555299,no,no,no,no,no
473568,no,no,no,no,no
528612,no,no,no,no,no
506704,no,no,no,no,no
544818,no,no,no,no,no
531663,no,no,no,no,no
634824,no,no,no,no,no
543074,no,no,no,no,no
511998,no,no,no,no,no
518393,no,no,no,no,no
750982,no,yes,no,no,no
482630,no,no,no,no,no
570144,no,yes,no,no,no
515610,no,yes,no,no,no
739734,no,no,no,no,no
535060,no,no,no,no,no
488974,no,no,no,no,no
539460,no,yes,no,no,no
281952,no,yes,no,no,no
519392,no,no,no,no,no
552573,no,yes,no,no,no
520770,no,no,no,no,no
552088,no,no,no,no,no
579999,no,no,no,no,no
616715,no,no,no,no,no
478760,no,no,no,no,no
592792,no,no,no,no,no
515398,no,yes,no,no,no
543222,no,yes,no,no,no
541216,no,no,no,no,no
689374,no,no,no,no,no
516132,no,no,no,no,no
643359,no,no,no,no,no
501735,no,yes,no,no,no
513347,no,no,no,no,no
579707,no,no,no,no,no
603278,no,yes,no,no,no
545208,no,no,no,no,no
560257,no,no,no,no,no
537098,no,no,no,no,no
576369,no,no,no,no,no
611852,no,no,no,no,no
558489,no,no,no,no,no
542570,no,no,no,no,no
556215,no,no,no,no,no
551549,no,no,no,no,no
533117,no,no,no,no,no
742639,no,no,no,no,no
605607,no,no,no,no,no
564737,no,no,no,no,no
587698,no,no,no,no,no
602734,no,no,no,no,no
551576,no,no,no,no,no
510676,no,no,no,no,no
537804,no,no,no,no,no
517393,no,no,no,no,no
526711,no,no,no,no,no
550752,no,no,no,no,no
559547,no,no,no,no,no
573584,no,no,no,no,no
399218,no,no,no,no,no
684764,no,no,no,no,no
720819,no,no,no,no,no
534798,no,no,no,no,no
516152,no,no,no,no,no
546050,no,no,no,no,no
435669,no,no,no,no,no
535149,no,no,no,no,no
616518,no,no,no,no,no
574885,no,no,no,no,no
518012,no,no,no,no,no
613921,no,no,no,no,no
541083,no,no,no,no,no
664998,no,no,no,no,no
590412,no,no,no,no,no
560015,no,no,no,no,no
540941,no,no,no,no,no
552598,no,no,no,no,no
533895,no,no,no,no,no
662535,no,no,no,no,no
536604,no,no,no,no,no
570697,no,no,no,no,no
619520,no,no,no,no,no
620300,no,no,no,no,no
500243,no,no,no,no,no
647555,no,no,no,no,no
521719,no,no,no,no,no
565280,no,no,no,no,no
549579,no,no,no,no,no
510315,no,yes,no,no,no
589868,no,no,no,no,no
516456,no,no,no,no,no
516144,no,yes,no,no,no
520277,no,no,no,no,no
551448,no,no,no,no,no
447591,no,no,no,no,no
539267,no,no,no,no,no
482335,no,no,no,no,no
517653,no,no,no,no,no
550077,no,no,no,no,no
557307,no,no,no,no,no
520327,no,no,no,no,no
550229,no,no,no,no,no
652416,no,no,no,no,no
581239,no,no,no,no,no
