user_id,perk
578511,Exclusive discounts
578549,1 night free with flight
578607,Free Hotel Meal
578824,Free Hotel Meal
578866,Exclusive discounts
578872,Free Checked Bag
578886,Exclusive discounts
578892,Free Hotel Meal
578929,Free Checked Bag
578938,Free Hotel Meal
578947,1 night free with flight
578993,Exclusive discounts
579021,Exclusive discounts
579040,Exclusive discounts
579065,1 night free with flight
579230,Exclusive discounts
579275,No Cancellation Fees
579307,Free Hotel Meal
579323,Free Hotel Meal
579404,Free Checked Bag
579503,Exclusive discounts
579547,Free Checked Bag
579589,1 night free with flight
579707,Free Checked Bag
579714,Exclusive discounts
579783,Exclusive discounts
579792,1 night free with flight
579804,No Cancellation Fees
579829,Free Checked Bag
579846,Exclusive discounts
579950,Free Hotel Meal
579971,Exclusive discounts
579999,Exclusive discounts
580026,Exclusive discounts
580077,Exclusive discounts
580211,Free Hotel Meal
580212,1 night free with flight
580402,Free Hotel Meal
580460,Free Checked Bag
580515,1 night free with flight
580578,Free Checked Bag
580611,Free Checked Bag
580622,Exclusive discounts
580626,1 night free with flight
580658,Free Checked Bag
580895,Exclusive discounts
580902,Free Checked Bag
580944,Free Checked Bag
580971,Free Checked Bag
581005,Free Hotel Meal
581085,Free Hotel Meal
581086,Exclusive discounts
581091,Free Hotel Meal
581110,Exclusive discounts
581111,1 night free with flight
581120,Free Hotel Meal
581239,Free Checked Bag
581269,Free Checked Bag
581307,Free Checked Bag
581343,No Cancellation Fees
581365,Exclusive discounts
581385,Exclusive discounts
581388,Exclusive discounts
581409,Free Checked Bag
581412,Free Checked Bag
581438,Free Hotel Meal
581461,Exclusive discounts
581491,Free Checked Bag
581527,Free Hotel Meal
581577,Free Checked Bag
581595,Exclusive discounts
581666,Free Checked Bag
581679,Exclusive discounts
581685,Exclusive discounts
581721,Free Hotel Meal
581729,Exclusive discounts
581770,Exclusive discounts
581835,Free Hotel Meal
581858,Free Checked Bag
581901,1 night free with flight
582002,Exclusive discounts
582011,Free Hotel Meal
582038,Free Checked Bag
582190,Exclusive discounts
582227,1 night free with flight
582241,Exclusive discounts
582254,Free Checked Bag
582319,Free Hotel Meal
582320,Exclusive discounts
582326,Free Hotel Meal
582333,Free Checked Bag
582343,Free Checked Bag
582446,1 night free with flight
582482,Exclusive discounts
582484,Free Checked Bag
582577,Free Checked Bag
582586,Exclusive discounts
582636,Free Checked Bag
582664,Exclusive discounts
582723,1 night free with flight
582729,Exclusive discounts
582768,No Cancellation Fees
582785,Free Hotel Meal
582796,Exclusive discounts
582801,Free Hotel Meal
582828,Free Checked Bag
582833,Exclusive discounts
582903,Free Checked Bag
582979,Free Hotel Meal
582995,Free Checked Bag
583016,Exclusive discounts
583023,No Cancellation Fees
583038,1 night free with flight
583052,1 night free with flight
583070,Free Checked Bag
583087,Free Checked Bag
583120,Free Checked Bag
583134,Exclusive discounts
583166,Exclusive discounts
583190,Exclusive discounts
583200,Free Checked Bag
583297,Free Hotel Meal
583335,Free Checked Bag
583336,Exclusive discounts
583342,Exclusive discounts
583446,No Cancellation Fees
583454,Exclusive discounts
583483,Exclusive discounts
583486,Free Hotel Meal
583490,Exclusive discounts
583499,Free Hotel Meal
583526,Free Checked Bag
583612,Free Checked Bag
583623,Exclusive discounts
583664,Free Checked Bag
583759,Exclusive discounts
583764,Free Hotel Meal
583931,Free Checked Bag
583955,Exclusive discounts
583976,1 night free with flight
584001,Exclusive discounts
584012,Free Checked Bag
584030,Free Hotel Meal
584034,Free Hotel Meal
584115,Free Checked Bag
584134,Free Checked Bag
584185,Exclusive discounts
584217,Exclusive discounts
584241,Exclusive discounts
584247,Free Checked Bag
584288,Free Hotel Meal
584423,Free Checked Bag
584459,Free Checked Bag
584525,Free Hotel Meal
584530,1 night free with flight
584531,Free Checked Bag
584537,Free Hotel Meal
584549,1 night free with flight
584591,Free Checked Bag
584666,Free Hotel Meal
584787,Free Checked Bag
584843,Free Checked Bag
584844,Free Hotel Meal
584875,Free Checked Bag
584912,Free Hotel Meal
584977,Free Checked Bag
584998,1 night free with flight
585138,Exclusive discounts
585169,Exclusive discounts
585187,Free Hotel Meal
585231,Exclusive discounts
585248,Exclusive discounts
585250,Exclusive discounts
585310,Free Checked Bag
585361,Exclusive discounts
585492,Exclusive discounts
585522,Exclusive discounts
585583,Exclusive discounts
585585,No Cancellation Fees
585595,Exclusive discounts
585650,1 night free with flight
585717,Exclusive discounts
585722,1 night free with flight
585745,Free Checked Bag
585768,Exclusive discounts
585832,Free Checked Bag
585882,Free Checked Bag
585915,Free Checked Bag
585946,Exclusive discounts
585965,Free Checked Bag
585986,Exclusive discounts
586006,Free Checked Bag
586038,Free Hotel Meal
586063,Free Checked Bag
586077,Free Checked Bag
586096,1 night free with flight
586122,Exclusive discounts
586124,Free Checked Bag
586192,Exclusive discounts
586251,Free Checked Bag
586257,Exclusive discounts
586270,Exclusive discounts
586272,Exclusive discounts
586312,1 night free with flight
586344,Exclusive discounts
586357,Exclusive discounts
586384,1 night free with flight
586458,Exclusive discounts
586471,Exclusive discounts
586631,Free Checked Bag
586637,1 night free with flight
586644,Free Checked Bag
586656,Exclusive discounts
586672,1 night free with flight
586701,1 night free with flight
586721,Exclusive discounts
586732,Free Hotel Meal
586762,No Cancellation Fees
586774,Free Checked Bag
586803,Exclusive discounts
586811,Free Checked Bag
586820,No Cancellation Fees
586829,Exclusive discounts
586850,Free Hotel Meal
586876,Free Hotel Meal
586887,Free Hotel Meal
586936,Free Checked Bag
586953,Free Checked Bag
587134,Exclusive discounts
587195,Exclusive discounts
587233,Exclusive discounts
587234,Free Checked Bag
587304,1 night free with flight
587313,No Cancellation Fees
587373,Free Hotel Meal
587459,Free Checked Bag
587470,Exclusive discounts
587483,1 night free with flight
587538,Free Checked Bag
587577,Exclusive discounts
587601,Exclusive discounts
587642,Exclusive discounts
587675,Free Checked Bag
587698,Exclusive discounts
587753,Exclusive discounts
587754,Free Hotel Meal
587802,Free Checked Bag
587810,Free Checked Bag
587899,Exclusive discounts
588013,Exclusive discounts
588048,Free Checked Bag
588103,Free Hotel Meal
588313,Exclusive discounts
588355,Free Checked Bag
588370,1 night free with flight
588386,Free Checked Bag
588391,Free Checked Bag
588414,No Cancellation Fees
588497,Exclusive discounts
588507,Free Checked Bag
588526,Exclusive discounts
588560,Exclusive discounts
588582,Free Checked Bag
588677,Free Checked Bag
588732,1 night free with flight
588797,No Cancellation Fees
588820,1 night free with flight
588893,1 night free with flight
588919,Free Checked Bag
588970,Free Checked Bag
589008,Exclusive discounts
589121,Free Checked Bag
589140,Exclusive discounts
589154,No Cancellation Fees
589162,Free Checked Bag
589164,Free Hotel Meal
589171,Exclusive discounts
589228,1 night free with flight
589259,Free Checked Bag
589306,Free Hotel Meal
589311,Free Checked Bag
589404,No Cancellation Fees
589405,Exclusive discounts
589414,Exclusive discounts
589489,1 night free with flight
589539,No Cancellation Fees
589630,Free Checked Bag
589650,Free Checked Bag
589758,1 night free with flight
589775,Free Checked Bag
589812,Exclusive discounts
589822,Exclusive discounts
589868,Free Checked Bag
589884,Free Checked Bag
589977,1 night free with flight
589995,1 night free with flight
590014,Exclusive discounts
590040,Free Hotel Meal
590077,1 night free with flight
590095,Exclusive discounts
590103,Free Checked Bag
590123,Exclusive discounts
590130,Free Checked Bag
590163,1 night free with flight
590202,Free Hotel Meal
590227,1 night free with flight
590230,Free Hotel Meal
590379,Free Checked Bag
590394,Exclusive discounts
590397,Exclusive discounts
590400,1 night free with flight
590404,1 night free with flight
590412,Exclusive discounts
590420,Free Checked Bag
590429,Free Checked Bag
590434,Free Checked Bag
590442,Free Checked Bag
590468,Exclusive discounts
590471,Free Checked Bag
590473,Exclusive discounts
590558,1 night free with flight
590659,Exclusive discounts
590697,Free Checked Bag
590744,Exclusive discounts
590829,Free Checked Bag
590843,Exclusive discounts
590905,1 night free with flight
590922,Free Checked Bag
590954,Free Checked Bag
590967,Free Hotel Meal
590981,Free Checked Bag
591003,Free Hotel Meal
591063,Exclusive discounts
591097,Free Hotel Meal
591155,1 night free with flight
591255,Exclusive discounts
591271,Exclusive discounts
591328,Exclusive discounts
591381,No Cancellation Fees
591433,Free Hotel Meal
591478,Exclusive discounts
591582,Free Hotel Meal
591593,1 night free with flight
591599,Free Checked Bag
591714,Free Hotel Meal
591746,Free Checked Bag
591835,Exclusive discounts
591888,1 night free with flight
592035,Free Checked Bag
592079,Exclusive discounts
592082,Exclusive discounts
592118,Exclusive discounts
592132,Free Checked Bag
592158,Exclusive discounts
592221,Free Checked Bag
592366,1 night free with flight
592371,Free Checked Bag
592372,Free Checked Bag
592378,Exclusive discounts
592399,Free Hotel Meal
592403,No Cancellation Fees
592445,Free Checked Bag
592491,Free Hotel Meal
592598,Free Hotel Meal
592707,Exclusive discounts
592792,Free Checked Bag
592833,1 night free with flight
592886,Free Checked Bag
592929,Free Checked Bag
592958,Exclusive discounts
593020,Free Checked Bag
593047,Exclusive discounts
593244,Free Checked Bag
593350,Free Hotel Meal
593385,Free Hotel Meal
593386,Free Checked Bag
593398,Exclusive discounts
593401,Free Checked Bag
593494,Free Checked Bag
593536,Free Hotel Meal
593632,1 night free with flight
593672,1 night free with flight
593719,Exclusive discounts
593786,1 night free with flight
593804,Exclusive discounts
593833,Exclusive discounts
593910,Free Checked Bag
594000,Exclusive discounts
594027,Free Checked Bag
594042,Free Hotel Meal
594103,No Cancellation Fees
594123,No Cancellation Fees
594146,Exclusive discounts
594188,Free Checked Bag
594238,Free Checked Bag
594240,Exclusive discounts
594406,Free Hotel Meal
594410,Free Checked Bag
594446,Free Checked Bag
594449,Exclusive discounts
594503,Exclusive discounts
594516,Exclusive discounts
594601,Exclusive discounts
594644,Free Hotel Meal
594695,No Cancellation Fees
594737,1 night free with flight
594824,Free Checked Bag
594875,Exclusive discounts
594892,Free Checked Bag
594914,1 night free with flight
594948,Exclusive discounts
594985,Free Checked Bag
595026,Free Checked Bag
595087,Free Hotel Meal
595122,Free Checked Bag
595123,Exclusive discounts
595126,1 night free with flight
595171,Free Checked Bag
595183,Exclusive discounts
595184,1 night free with flight
595257,Free Hotel Meal
595283,Exclusive discounts
595284,1 night free with flight
595386,1 night free with flight
595414,Free Hotel Meal
595431,Free Checked Bag
595442,Free Checked Bag
595506,Exclusive discounts
595527,1 night free with flight
595587,Free Checked Bag
595624,Exclusive discounts
595626,1 night free with flight
595690,Exclusive discounts
595740,Exclusive discounts
595852,Free Checked Bag
595861,Exclusive discounts
595897,Exclusive discounts
595958,Free Hotel Meal
596103,Exclusive discounts
596153,Free Hotel Meal
596186,1 night free with flight
596220,No Cancellation Fees
596222,Free Checked Bag
596320,Free Checked Bag
596329,Exclusive discounts
596335,Free Checked Bag
596349,Exclusive discounts
596361,Free Checked Bag
596409,Free Checked Bag
596442,Exclusive discounts
596505,1 night free with flight
596559,Exclusive discounts
596611,Exclusive discounts
596732,Free Checked Bag
596820,Exclusive discounts
596856,Free Checked Bag
596863,No Cancellation Fees
597003,Exclusive discounts
597010,Free Checked Bag
597029,No Cancellation Fees
597300,Free Checked Bag
597410,Free Checked Bag
597434,Free Checked Bag
597498,Free Checked Bag
597510,Free Checked Bag
597662,Exclusive discounts
597734,Free Checked Bag
597836,Free Checked Bag
597878,Free Checked Bag
597946,Free Checked Bag
597948,Exclusive discounts
597954,1 night free with flight
597955,Exclusive discounts
598069,Free Checked Bag
598075,Free Checked Bag
598185,No Cancellation Fees
598233,Free Hotel Meal
598265,Free Checked Bag
598276,Exclusive discounts
598306,Free Checked Bag
598526,Exclusive discounts
598533,Free Checked Bag
598590,Free Hotel Meal
598687,Free Checked Bag
598691,Free Checked Bag
598692,Free Checked Bag
598715,Free Checked Bag
598832,Exclusive discounts
598881,Free Hotel Meal
598911,Free Hotel Meal
598945,Exclusive discounts
599065,Free Checked Bag
599239,Exclusive discounts
599244,Exclusive discounts
599311,1 night free with flight
599335,1 night free with flight
599348,Free Hotel Meal
599437,1 night free with flight
599454,Free Checked Bag
599649,Free Hotel Meal
599651,Exclusive discounts
599657,Exclusive discounts
599765,Exclusive discounts
599790,Exclusive discounts
599833,Free Hotel Meal
599909,Exclusive discounts
599927,Free Hotel Meal
599999,Exclusive discounts
600011,Free Checked Bag
600018,Free Hotel Meal
600057,Exclusive discounts
600078,Free Checked Bag
600163,Exclusive discounts
600265,Exclusive discounts
600287,Free Checked Bag
600304,Free Checked Bag
600351,Free Checked Bag
600395,Free Hotel Meal
600444,Free Hotel Meal
600515,Free Hotel Meal
600561,Free Checked Bag
600605,Free Checked Bag
600648,Free Hotel Meal
600690,Free Hotel Meal
600750,Exclusive discounts
600796,Exclusive discounts
600833,Exclusive discounts
600842,Exclusive discounts
600886,Free Hotel Meal
600926,Free Checked Bag
600930,Free Checked Bag
601094,Exclusive discounts
601104,No Cancellation Fees
601116,Exclusive discounts
601158,Free Checked Bag
601282,1 night free with flight
601582,Exclusive discounts
601673,Free Checked Bag
601882,Free Checked Bag
601894,Exclusive discounts
601917,1 night free with flight
602120,1 night free with flight
602190,Exclusive discounts
602323,Exclusive discounts
602433,Free Checked Bag
602476,1 night free with flight
602478,No Cancellation Fees
602598,Free Checked Bag
602656,Free Hotel Meal
602734,Exclusive discounts
602748,Free Hotel Meal
602769,Free Hotel Meal
602793,Exclusive discounts
602827,Free Hotel Meal
602918,Free Checked Bag
602921,Exclusive discounts
602925,Free Hotel Meal
602946,Free Checked Bag
602953,Free Hotel Meal
602962,Free Checked Bag
603033,Exclusive discounts
603053,Free Checked Bag
603100,Exclusive discounts
603160,Free Hotel Meal
603221,Exclusive discounts
603278,1 night free with flight
603296,1 night free with flight
603341,Exclusive discounts
603345,Free Checked Bag
603440,No Cancellation Fees
603515,Free Checked Bag
603592,Free Hotel Meal
603635,Free Hotel Meal
603715,Free Checked Bag
603809,Free Checked Bag
603875,Free Checked Bag
603883,Free Checked Bag
604136,Exclusive discounts
604355,1 night free with flight
604388,Exclusive discounts
604592,Exclusive discounts
604617,Exclusive discounts
604664,Exclusive discounts
604688,Free Hotel Meal
604804,Exclusive discounts
604840,Free Checked Bag
604916,Exclusive discounts
604982,Free Checked Bag
605004,Free Checked Bag
605096,Free Checked Bag
605136,Exclusive discounts
605308,Exclusive discounts
605311,Free Checked Bag
605439,Exclusive discounts
605494,Free Checked Bag
605558,Free Checked Bag
605578,Exclusive discounts
605607,Exclusive discounts
605615,Free Checked Bag
605619,Free Checked Bag
605776,No Cancellation Fees
605780,Free Checked Bag
605878,Free Checked Bag
605943,Exclusive discounts
605945,Free Hotel Meal
606041,Exclusive discounts
606060,Free Checked Bag
606094,Free Checked Bag
606161,No Cancellation Fees
606283,Exclusive discounts
606290,Free Hotel Meal
606333,1 night free with flight
606362,Exclusive discounts
606456,Exclusive discounts
606568,Exclusive discounts
606635,Exclusive discounts
606648,Free Checked Bag
606762,Free Checked Bag
606862,1 night free with flight
606930,Free Hotel Meal
607017,1 night free with flight
607028,Free Hotel Meal
607152,1 night free with flight
607197,Exclusive discounts
607270,Exclusive discounts
607280,Exclusive discounts
607350,Free Checked Bag
607524,Exclusive discounts
607626,Exclusive discounts
607706,Exclusive discounts
607799,Exclusive discounts
607931,Free Checked Bag
607949,Exclusive discounts
607998,Free Checked Bag
608039,Exclusive discounts
608086,Free Checked Bag
608287,Free Checked Bag
608296,No Cancellation Fees
608343,Free Checked Bag
608478,1 night free with flight
608520,1 night free with flight
608521,Free Checked Bag
608629,1 night free with flight
608725,Exclusive discounts
608727,Free Checked Bag
608764,Free Checked Bag
608786,Exclusive discounts
608820,1 night free with flight
608823,Exclusive discounts
608860,Free Checked Bag
608866,Exclusive discounts
608970,Exclusive discounts
609051,Exclusive discounts
609102,Exclusive discounts
609167,1 night free with flight
609221,Exclusive discounts
609228,Free Checked Bag
609230,1 night free with flight
609236,1 night free with flight
609240,Free Hotel Meal
609243,1 night free with flight
609262,Free Hotel Meal
609393,Free Checked Bag
609413,Free Checked Bag
609673,1 night free with flight
609683,Exclusive discounts
609720,Free Checked Bag
609763,Exclusive discounts
609800,Free Checked Bag
609817,Free Checked Bag
609838,Exclusive discounts
609868,Free Checked Bag
610144,Free Hotel Meal
610226,Exclusive discounts
610280,Exclusive discounts
610294,Free Checked Bag
610306,Free Hotel Meal
610338,Free Checked Bag
610395,Free Checked Bag
610474,Free Checked Bag
610482,Free Hotel Meal
610492,1 night free with flight
610530,Exclusive discounts
610670,Free Checked Bag
610763,Exclusive discounts
610793,Free Checked Bag
610806,Free Hotel Meal
610905,Exclusive discounts
610909,Free Checked Bag
611031,Exclusive discounts
611065,Free Hotel Meal
611087,1 night free with flight
611126,Free Checked Bag
611177,Free Checked Bag
611251,Free Checked Bag
611350,Exclusive discounts
611371,1 night free with flight
611583,Free Checked Bag
611839,Free Hotel Meal
611852,Free Checked Bag
611887,1 night free with flight
611954,1 night free with flight
612002,Free Hotel Meal
612128,Free Checked Bag
612175,Free Checked Bag
612220,Free Checked Bag
612226,Exclusive discounts
612236,Free Checked Bag
612562,Exclusive discounts
612685,Free Checked Bag
612797,Exclusive discounts
612812,Exclusive discounts
612976,Exclusive discounts
613164,Free Checked Bag
613252,Exclusive discounts
613275,Free Checked Bag
613383,Exclusive discounts
613386,Exclusive discounts
613442,1 night free with flight
613655,Free Checked Bag
613874,1 night free with flight
613921,Exclusive discounts
613941,1 night free with flight
614033,Free Checked Bag
614092,Exclusive discounts
614111,No Cancellation Fees
614165,Free Hotel Meal
614311,Free Checked Bag
614412,Exclusive discounts
614549,Free Checked Bag
614595,Free Hotel Meal
614632,Exclusive discounts
614668,Free Checked Bag
614748,Free Hotel Meal
614793,Exclusive discounts
614814,Exclusive discounts
614828,Exclusive discounts
614846,Exclusive discounts
614918,Free Hotel Meal
614933,Free Checked Bag
615006,Exclusive discounts
615266,Free Hotel Meal
615307,Exclusive discounts
615489,Free Checked Bag
615544,Exclusive discounts
615674,Exclusive discounts
615749,Free Checked Bag
615783,Exclusive discounts
615881,Exclusive discounts
615922,Exclusive discounts
616086,Exclusive discounts
616125,Exclusive discounts
616222,Free Checked Bag
616461,Exclusive discounts
616470,Free Checked Bag
616491,Free Checked Bag
616518,Free Checked Bag
616692,Exclusive discounts
616715,Exclusive discounts
616718,Free Checked Bag
616734,Exclusive discounts
616752,Free Checked Bag
616789,Exclusive discounts
616795,1 night free with flight
616802,Free Hotel Meal
616950,Exclusive discounts
616992,Free Checked Bag
617052,Free Checked Bag
617125,Free Checked Bag
617199,No Cancellation Fees
617402,1 night free with flight
617407,Free Checked Bag
617458,Free Checked Bag
617506,Free Checked Bag
617606,Exclusive discounts
617743,Free Checked Bag
617878,Free Hotel Meal
617964,Exclusive discounts
617990,Exclusive discounts
617994,1 night free with flight
618063,Free Hotel Meal
618088,No Cancellation Fees
618157,No Cancellation Fees
618181,Free Checked Bag
618201,Exclusive discounts
618230,Exclusive discounts
618266,Free Checked Bag
618308,Free Checked Bag
618343,Exclusive discounts
618392,Exclusive discounts
618418,Free Hotel Meal
618429,Free Checked Bag
618535,No Cancellation Fees
618642,Exclusive discounts
618664,Exclusive discounts
618759,Exclusive discounts
618780,Free Checked Bag
618815,Exclusive discounts
618881,Free Checked Bag
619079,Free Hotel Meal
619109,Exclusive discounts
619218,Exclusive discounts
619321,1 night free with flight
619362,Free Hotel Meal
619432,1 night free with flight
619520,Free Checked Bag
619615,Free Checked Bag
619918,Free Checked Bag
619938,Exclusive discounts
619971,Exclusive discounts
619983,Exclusive discounts
619988,Exclusive discounts
620033,Free Checked Bag
620274,1 night free with flight
620300,Free Checked Bag
620382,Exclusive discounts
620394,Free Checked Bag
620453,Exclusive discounts
620690,Exclusive discounts
620719,Exclusive discounts
620884,Free Checked Bag
620972,Free Checked Bag
620991,Exclusive discounts
621072,Exclusive discounts
621081,1 night free with flight
621085,Exclusive discounts
621113,Exclusive discounts
621150,Exclusive discounts
621291,Free Hotel Meal
621552,Exclusive discounts
621607,Free Checked Bag
621665,Free Hotel Meal
621811,Exclusive discounts
621849,Free Checked Bag
621922,Exclusive discounts
622149,Exclusive discounts
622248,Free Hotel Meal
622293,1 night free with flight
622343,Free Checked Bag
622418,Free Checked Bag
622464,Free Checked Bag
622708,1 night free with flight
622813,Free Hotel Meal
623043,Free Hotel Meal
623077,Free Checked Bag
623087,Free Checked Bag
623142,Exclusive discounts
623417,Exclusive discounts
623691,Exclusive discounts
623750,Free Checked Bag
623815,Free Checked Bag
623850,Free Hotel Meal
623935,Exclusive discounts
623941,Free Hotel Meal
623949,Free Checked Bag
623972,Free Checked Bag
624198,Free Checked Bag
624215,Free Hotel Meal
624258,Exclusive discounts
624497,Free Checked Bag
624593,Free Checked Bag
624636,Free Checked Bag
624762,Free Checked Bag
624913,Free Checked Bag
625030,Free Hotel Meal
625089,Free Checked Bag
625398,Free Checked Bag
625400,No Cancellation Fees
625555,Exclusive discounts
625597,Exclusive discounts
625700,Exclusive discounts
625703,Exclusive discounts
625984,1 night free with flight
626037,Exclusive discounts
626067,Exclusive discounts
626114,Exclusive discounts
626249,Exclusive discounts
626318,1 night free with flight
626329,Exclusive discounts
626519,Free Checked Bag
626520,Exclusive discounts
626558,Exclusive discounts
626587,Exclusive discounts
626645,1 night free with flight
626986,Free Hotel Meal
627041,Exclusive discounts
627158,Free Checked Bag
627176,Free Checked Bag
627436,Free Checked Bag
627451,Free Checked Bag
627475,Exclusive discounts
627518,Exclusive discounts
627617,Exclusive discounts
627729,Exclusive discounts
627889,Exclusive discounts
627893,Free Checked Bag
627972,Free Checked Bag
628023,Free Checked Bag
628033,No Cancellation Fees
628570,1 night free with flight
628653,Free Checked Bag
628671,Free Checked Bag
628694,Free Checked Bag
628752,Free Checked Bag
628762,Exclusive discounts
629345,Exclusive discounts
629647,Free Checked Bag
629701,Free Checked Bag
629725,Free Checked Bag
629747,Exclusive discounts
629803,1 night free with flight
629812,Exclusive discounts
629877,Free Checked Bag
629952,Free Checked Bag
630039,Exclusive discounts
630097,Free Checked Bag
630176,Exclusive discounts
630178,Exclusive discounts
630267,No Cancellation Fees
630607,Exclusive discounts
630609,Free Hotel Meal
630694,Free Checked Bag
630738,Free Checked Bag
630992,Exclusive discounts
631174,Exclusive discounts
631201,1 night free with flight
631319,Exclusive discounts
631384,Exclusive discounts
631388,Exclusive discounts
631448,Exclusive discounts
631477,Exclusive discounts
631787,1 night free with flight
631872,Exclusive discounts
631970,Free Checked Bag
631975,Exclusive discounts
631993,Free Checked Bag
632136,Free Hotel Meal
632239,Exclusive discounts
632316,Free Checked Bag
632425,Exclusive discounts
632461,Exclusive discounts
632475,No Cancellation Fees
632631,1 night free with flight
632665,Free Checked Bag
632749,Free Checked Bag
632866,Exclusive discounts
632965,Free Hotel Meal
632988,Free Checked Bag
633183,1 night free with flight
633195,Free Checked Bag
633235,Exclusive discounts
633314,Free Checked Bag
633406,Exclusive discounts
633725,Free Hotel Meal
633972,Exclusive discounts
634130,No Cancellation Fees
634601,Exclusive discounts
634739,Exclusive discounts
634795,Exclusive discounts
634824,Free Checked Bag
635249,Free Checked Bag
635300,Free Hotel Meal
635303,Free Hotel Meal
635375,Exclusive discounts
635442,1 night free with flight
635576,Free Checked Bag
635587,Free Checked Bag
635666,No Cancellation Fees
635790,Free Checked Bag
635861,Exclusive discounts
635949,Free Hotel Meal
636078,1 night free with flight
636102,Free Hotel Meal
636251,Exclusive discounts
636520,Exclusive discounts
636524,Free Hotel Meal
636526,Exclusive discounts
636739,Exclusive discounts
636873,Free Hotel Meal
636874,Free Checked Bag
636966,Free Hotel Meal
637075,Exclusive discounts
637086,Free Checked Bag
637421,Free Checked Bag
637457,Exclusive discounts
637555,Exclusive discounts
637633,Free Checked Bag
637687,Free Hotel Meal
638140,Free Checked Bag
638162,Free Hotel Meal
638237,Exclusive discounts
638565,Free Checked Bag
638576,1 night free with flight
638580,Exclusive discounts
638598,Exclusive discounts
638600,Exclusive discounts
638874,Free Checked Bag
639009,Free Hotel Meal
639168,Free Checked Bag
639458,Free Checked Bag
639510,1 night free with flight
639554,Exclusive discounts
639571,Free Checked Bag
639894,No Cancellation Fees
640451,Exclusive discounts
640580,Free Checked Bag
640649,Free Checked Bag
640689,1 night free with flight
640715,1 night free with flight
640849,1 night free with flight
640867,Free Hotel Meal
640968,Free Checked Bag
641012,Free Checked Bag
641102,Free Checked Bag
641106,Free Hotel Meal
641310,Exclusive discounts
641364,1 night free with flight
641529,Exclusive discounts
641537,Exclusive discounts
642215,Exclusive discounts
642344,1 night free with flight
642364,Exclusive discounts
642553,Free Checked Bag
642578,Free Checked Bag
642679,Free Hotel Meal
642786,Free Checked Bag
642820,Free Checked Bag
643324,Exclusive discounts
643344,Exclusive discounts
643359,Exclusive discounts
643469,Free Checked Bag
643645,1 night free with flight
643714,Free Checked Bag
643929,Free Checked Bag
644438,Exclusive discounts
644467,Free Hotel Meal
644639,Exclusive discounts
644784,Exclusive discounts
644870,1 night free with flight
645022,Exclusive discounts
645047,Free Checked Bag
645168,1 night free with flight
645415,Free Checked Bag
645488,Exclusive discounts
645664,Exclusive discounts
645685,Free Hotel Meal
645933,Free Checked Bag
645939,Exclusive discounts
646127,Exclusive discounts
646197,Exclusive discounts
646257,Exclusive discounts
646259,Exclusive discounts
646405,Exclusive discounts
646424,No Cancellation Fees
646455,Free Hotel Meal
646933,Free Checked Bag
646937,Free Checked Bag
647016,Exclusive discounts
647555,Exclusive discounts
647597,Exclusive discounts
647638,Exclusive discounts
647662,Free Checked Bag
647674,Free Hotel Meal
647804,Free Checked Bag
647862,Exclusive discounts
648201,Exclusive discounts
648379,Exclusive discounts
648852,Free Checked Bag
648983,Free Checked Bag
648990,Free Checked Bag
649080,Free Checked Bag
649081,Free Hotel Meal
649208,Exclusive discounts
649378,Free Hotel Meal
649935,Exclusive discounts
650049,Exclusive discounts
650055,Free Checked Bag
650079,Free Checked Bag
650606,Exclusive discounts
650901,1 night free with flight
651018,Exclusive discounts
651030,Free Checked Bag
651193,Free Hotel Meal
651201,Free Checked Bag
651269,Free Hotel Meal
651274,Exclusive discounts
651390,Exclusive discounts
651491,1 night free with flight
651613,Free Hotel Meal
651675,1 night free with flight
651744,1 night free with flight
651805,Free Checked Bag
651818,Free Checked Bag
651828,Exclusive discounts
651941,Exclusive discounts
651960,Exclusive discounts
652003,Exclusive discounts
652040,1 night free with flight
652190,Exclusive discounts
652359,Free Checked Bag
652416,Free Checked Bag
652527,Exclusive discounts
652737,Exclusive discounts
653197,Exclusive discounts
653228,Exclusive discounts
653281,1 night free with flight
653332,Exclusive discounts
653640,1 night free with flight
653724,Free Hotel Meal
653838,Free Checked Bag
653852,Exclusive discounts
654233,Free Hotel Meal
654259,Free Hotel Meal
654395,Free Checked Bag
654687,Free Checked Bag
654913,No Cancellation Fees
655022,Exclusive discounts
655051,Exclusive discounts
655166,Exclusive discounts
655300,1 night free with flight
655499,1 night free with flight
656150,Exclusive discounts
656346,Free Checked Bag
656422,Free Hotel Meal
656471,Free Checked Bag
656560,Exclusive discounts
656626,Exclusive discounts
656708,Free Checked Bag
656850,Exclusive discounts
656873,Free Checked Bag
656920,Free Checked Bag
657122,Exclusive discounts
657343,Exclusive discounts
657514,Exclusive discounts
657591,Free Checked Bag
657629,Free Checked Bag
657796,Exclusive discounts
658234,Exclusive discounts
658528,Exclusive discounts
658774,No Cancellation Fees
659128,Free Hotel Meal
659161,Free Hotel Meal
659162,Free Checked Bag
659360,Exclusive discounts
659664,Free Hotel Meal
659744,Free Checked Bag
659832,Free Checked Bag
660110,Free Checked Bag
660821,Exclusive discounts
660894,Exclusive discounts
660903,Exclusive discounts
660959,Exclusive discounts
661614,Exclusive discounts
661639,Exclusive discounts
661697,Free Checked Bag
661930,Exclusive discounts
662010,Free Hotel Meal
662535,Exclusive discounts
662596,No Cancellation Fees
